age,gender,education_level,employment_status,monthly_income_usd,monthly_expenses_usd,savings_usd,has_loan,loan_amount_usd,monthly_emi_usd,debt_to_income_ratio,credit_score,savings_to_income_ratio,expense_ratio,financial_health_status
34,Male,Other,Employed,4315.5,2527.07,62074.71,No,0.0,0.0,0.0,526,1.2,0.585579886455799,Poor
58,Male,Master,Employed,3206.68,2226.76,183765.46,No,0.0,0.0,0.0,399,4.78,0.6944129130440208,Poor
40,Female,Bachelor,Employed,4965.05,1864.05,440732.94,No,0.0,0.0,0.0,448,7.4,0.3754342856567406,Poor
57,Male,Bachelor,Employed,6004.17,4618.46,395099.13,Yes,8332.0,205.02,0.03,697,5.48,0.7692087332637151,Average
52,Female,Bachelor,Employed,5034.39,2315.85,439567.45,No,0.0,0.0,0.0,677,7.28,0.4600060781941804,Average
43,Female,Bachelor,Self-employed,4876.95,1830.47,15671.51,No,0.0,0.0,0.0,720,0.27,0.3753308932837121,Average
42,Female,Bachelor,Employed,4039.23,2778.49,472324.53,No,0.0,0.0,0.0,756,9.74,0.6878761546136268,Average
25,Female,Master,Employed,4624.14,3061.07,265610.72,Yes,29864.38,708.66,0.15,733,4.79,0.6619760647385243,Average
32,Female,Master,Employed,4299.86,1653.22,323103.26,No,0.0,0.0,0.0,600,6.26,0.3844822854697595,Average
28,Other,Bachelor,Student,5277.04,2502.91,300973.9,No,0.0,0.0,0.0,788,4.75,0.4743018813577308,Good
43,Male,High School,Self-employed,3526.46,1342.05,405551.98,No,0.0,0.0,0.0,314,9.58,0.3805657798472122,Poor
38,Other,Master,Student,1384.85,796.51,93936.99,No,0.0,0.0,0.0,819,5.65,0.5751597645954436,Good
62,Male,Master,Student,4383.32,3560.44,131266.77,No,0.0,0.0,0.0,571,2.5,0.8122701513920956,Poor
52,Female,Bachelor,Student,3564.92,3036.0,78856.54,Yes,490607.74,14512.38,4.07,424,1.84,0.8516320141826464,Poor
34,Other,Bachelor,Student,1022.0,547.46,104940.56,No,0.0,0.0,0.0,794,8.56,0.5356751467710372,Good
60,Female,High School,Employed,4612.03,3695.36,435325.81,Yes,115109.71,1458.16,0.32,621,7.87,0.801243703965499,Poor
39,Male,High School,Employed,6109.33,2891.74,296076.41,No,0.0,0.0,0.0,798,4.04,0.4733317728785317,Good
49,Female,Bachelor,Self-employed,4495.02,3913.17,313582.32,Yes,496228.7,12733.59,2.83,381,5.81,0.8705567494694127,Poor
18,Male,High School,Student,4300.81,1361.26,434253.47,No,0.0,0.0,0.0,492,8.41,0.3165124709066431,Poor
39,Female,Bachelor,Student,4983.59,2773.37,199189.14,No,0.0,0.0,0.0,408,3.33,0.5565004344257853,Poor
24,Female,PhD,Unemployed,7404.11,5611.32,732944.0,No,0.0,0.0,0.0,408,8.25,0.7578655638557504,Poor
25,Male,Bachelor,Unemployed,1188.49,983.71,66375.13,Yes,418077.14,11482.75,9.66,835,4.65,0.8276973302257487,Poor
21,Male,Master,Employed,2137.46,1013.19,238976.54,Yes,383007.83,6066.75,2.84,625,9.32,0.4740158880166178,Average
27,Male,Bachelor,Employed,5358.75,3993.01,546554.64,No,0.0,0.0,0.0,605,8.5,0.7451383251691159,Average
42,Male,Bachelor,Employed,1702.41,925.18,46635.86,No,0.0,0.0,0.0,609,2.28,0.5434531047162552,Average
25,Female,High School,Employed,4836.8,4214.46,30180.51,Yes,474655.1,3003.27,0.62,401,0.52,0.8713322858087992,Poor
18,Female,High School,Student,6803.2,2690.09,153801.68,Yes,460576.27,3401.47,0.5,808,1.88,0.3954153927563499,Average
34,Male,High School,Employed,4879.0,3592.09,331646.36,No,0.0,0.0,0.0,364,5.66,0.7362348841975815,Poor
20,Female,Bachelor,Employed,5557.87,2949.08,23304.02,No,0.0,0.0,0.0,787,0.35,0.5306133464798565,Good
50,Other,Bachelor,Employed,4612.82,2880.43,240955.26,Yes,431457.6,18014.88,3.91,757,4.35,0.6244401472418174,Average
37,Female,Master,Employed,7684.96,5407.31,736570.75,Yes,467713.25,25077.7,3.26,478,7.99,0.7036224001165914,Poor
69,Female,High School,Employed,1941.26,1306.03,79368.68,No,0.0,0.0,0.0,368,3.41,0.6727743836477339,Poor
50,Male,Bachelor,Self-employed,1294.66,444.41,33145.48,Yes,321225.46,6316.65,4.88,514,2.13,0.343263868506017,Poor
46,Male,Bachelor,Employed,1343.37,1185.4,19694.42,No,0.0,0.0,0.0,381,1.22,0.8824076762172746,Poor
37,Male,Bachelor,Employed,4154.95,1758.37,243418.23,Yes,275253.53,6776.47,1.63,738,4.88,0.4231988351243697,Average
46,Female,High School,Employed,7346.9,5062.77,242207.9,Yes,187256.65,3450.39,0.47,625,2.75,0.6891028869319034,Average
53,Male,High School,Employed,6680.92,2428.8,130903.54,No,0.0,0.0,0.0,547,1.63,0.3635427456098861,Poor
51,Male,High School,Self-employed,4139.1,3575.32,113384.28,No,0.0,0.0,0.0,345,2.28,0.8637916455268053,Poor
49,Female,Other,Employed,5445.18,4060.44,218095.27,No,0.0,0.0,0.0,640,3.34,0.7456943572113318,Average
45,Female,Master,Employed,7499.17,5119.03,224616.81,No,0.0,0.0,0.0,338,2.5,0.6826128758249246,Poor
40,Male,PhD,Employed,6762.91,2898.88,225690.42,Yes,178075.55,9306.97,1.38,613,2.78,0.4286438825890039,Average
28,Female,Bachelor,Employed,4999.37,4297.59,329245.37,Yes,257291.91,4967.25,0.99,793,5.49,0.8596263129154273,Poor
34,Female,Bachelor,Employed,4944.0,4049.71,543506.54,No,0.0,0.0,0.0,486,9.16,0.8191161003236246,Poor
19,Female,Bachelor,Self-employed,7985.03,6881.25,70299.84,No,0.0,0.0,0.0,811,0.73,0.8617688349323672,Poor
30,Male,Bachelor,Employed,2466.69,781.91,64507.61,Yes,205425.86,9866.97,4.0,337,2.18,0.3169875420097377,Poor
65,Female,Master,Student,4271.44,3037.34,61164.05,Yes,462355.97,6993.75,1.64,576,1.19,0.7110810405858446,Poor
69,Female,Master,Employed,4329.82,3774.26,173266.47,Yes,136477.88,12100.37,2.79,436,3.33,0.8716898162048308,Poor
62,Female,High School,Unemployed,4349.64,3257.94,232176.04,No,0.0,0.0,0.0,584,4.45,0.7490137114795706,Poor
40,Male,Master,Employed,4329.31,2414.74,386115.51,No,0.0,0.0,0.0,784,7.43,0.5577655561740784,Good
35,Male,Bachelor,Employed,2580.84,937.38,71273.83,No,0.0,0.0,0.0,839,2.3,0.3632073278467475,Good
31,Male,Bachelor,Employed,1482.99,640.25,170887.46,No,0.0,0.0,0.0,808,9.6,0.4317291418013607,Good
64,Female,Master,Self-employed,2263.41,1358.2,113488.78,No,0.0,0.0,0.0,392,4.18,0.6000680389324073,Poor
65,Female,High School,Employed,5069.26,3625.76,130293.93,Yes,339769.96,32904.64,6.49,492,2.14,0.7152444340988625,Poor
34,Female,Master,Employed,5452.01,4519.38,480215.24,No,0.0,0.0,0.0,392,7.34,0.8289383181615587,Poor
39,Female,Bachelor,Employed,2118.71,1311.37,131052.26,No,0.0,0.0,0.0,728,5.15,0.6189473783575854,Average
28,Male,Bachelor,Unemployed,2205.91,717.34,128243.0,Yes,484064.84,12959.8,5.88,381,4.84,0.3251900576179445,Poor
30,Female,Bachelor,Student,2653.91,1146.67,113698.39,Yes,353610.5,8511.06,3.21,421,3.57,0.4320681560414634,Poor
49,Male,Bachelor,Self-employed,6892.39,2462.12,93164.54,Yes,383491.01,6682.0,0.97,779,1.13,0.3572229661989527,Average
69,Male,Master,Self-employed,1222.22,852.49,51845.55,Yes,454206.02,7485.09,6.12,789,3.53,0.6974930863510661,Average
39,Female,Bachelor,Employed,6738.78,2771.15,488243.7,No,0.0,0.0,0.0,599,6.04,0.4112242868887247,Poor
32,Female,Bachelor,Employed,500.0,396.55,39774.94,No,0.0,0.0,0.0,683,6.63,0.7931,Average
64,Female,Master,Employed,1973.37,1296.86,64408.12,No,0.0,0.0,0.0,506,2.72,0.6571803564460795,Poor
49,Female,High School,Employed,5402.37,4044.77,103143.36,Yes,130528.65,1756.76,0.33,816,1.59,0.748702884104569,Average
63,Female,Bachelor,Unemployed,5341.48,4795.02,530192.0,No,0.0,0.0,0.0,630,8.27,0.8976950208556431,Poor
55,Male,Other,Employed,3415.48,3069.07,102087.95,Yes,159734.12,4688.33,1.37,798,2.49,0.898576481197372,Poor
47,Male,Master,Employed,1936.53,735.08,120030.63,Yes,312682.41,4828.62,2.49,638,5.17,0.3795861670100644,Average
21,Other,Master,Employed,6226.72,2723.1,448983.89,No,0.0,0.0,0.0,839,6.01,0.4373249479661844,Good
22,Other,Other,Self-employed,5403.7,3255.2,615832.9,No,0.0,0.0,0.0,454,9.5,0.6024020578492514,Poor
40,Female,Master,Employed,3876.09,2671.34,131415.88,Yes,405319.03,35228.09,9.09,705,2.83,0.6891842036691614,Average
64,Male,PhD,Employed,5046.16,3632.14,508515.73,No,0.0,0.0,0.0,521,8.4,0.7197829636793126,Poor
45,Female,Bachelor,Employed,6661.73,5331.22,516538.69,Yes,296827.25,4751.91,0.71,307,6.46,0.8002756040848249,Poor
57,Male,PhD,Self-employed,4663.89,1990.26,483757.44,No,0.0,0.0,0.0,454,8.64,0.4267381949402751,Poor
40,Male,Master,Student,5598.36,2405.82,466432.75,No,0.0,0.0,0.0,563,6.94,0.429736565708529,Poor
47,Male,Bachelor,Employed,5459.82,2640.54,364513.98,No,0.0,0.0,0.0,370,5.56,0.4836313285053353,Poor
51,Male,High School,Student,4630.68,2607.42,297057.63,No,0.0,0.0,0.0,595,5.35,0.5630749695509083,Poor
40,Female,Bachelor,Employed,3236.95,1661.18,263068.58,Yes,85887.59,1699.46,0.53,465,6.77,0.5131929748683175,Poor
48,Male,Bachelor,Unemployed,2839.71,1667.19,266734.12,Yes,312375.24,2099.69,0.74,546,7.83,0.5870986826119569,Poor
59,Male,Bachelor,Employed,7665.11,5873.23,794333.15,Yes,64051.88,6046.19,0.79,339,8.64,0.7662290560735593,Poor
43,Male,Bachelor,Self-employed,5628.3,4519.18,248403.72,No,0.0,0.0,0.0,317,3.68,0.802938720395146,Poor
42,Female,PhD,Unemployed,4523.9,2929.63,268572.12,No,0.0,0.0,0.0,431,4.95,0.6475894692632463,Poor
56,Female,Master,Employed,1489.78,1210.93,31043.9,No,0.0,0.0,0.0,536,1.74,0.8128247123736391,Poor
33,Male,PhD,Student,6492.53,2932.54,731972.51,No,0.0,0.0,0.0,375,9.4,0.4516790835005768,Poor
48,Female,Bachelor,Student,2875.82,1298.68,181132.94,No,0.0,0.0,0.0,682,5.25,0.4515859824328365,Average
30,Female,Master,Employed,2725.38,1567.08,116986.56,Yes,119305.27,1220.92,0.45,614,3.58,0.5749950465623141,Average
64,Female,Bachelor,Employed,4916.77,3547.42,365277.34,No,0.0,0.0,0.0,810,6.19,0.7214939889398935,Average
47,Other,Master,Employed,2801.27,1698.55,208070.89,No,0.0,0.0,0.0,663,6.19,0.6063499769747293,Average
40,Female,Bachelor,Unemployed,1779.99,1430.24,36113.74,Yes,108534.88,10256.71,5.76,371,1.69,0.8035101320793937,Poor
29,Male,Master,Employed,4650.03,2056.06,379787.96,No,0.0,0.0,0.0,706,6.81,0.4421605882112588,Average
55,Male,Master,Employed,3107.51,1459.54,158257.95,Yes,480784.67,11309.08,3.64,572,4.24,0.4696815134947272,Poor
55,Male,Master,Employed,2221.52,1041.83,256912.58,Yes,271967.69,7176.76,3.23,793,9.64,0.4689716950556375,Average
52,Male,Bachelor,Unemployed,5910.6,5290.09,386973.75,No,0.0,0.0,0.0,771,5.46,0.895017426318817,Poor
21,Male,High School,Employed,1809.2,1593.63,98184.72,No,0.0,0.0,0.0,549,4.52,0.8808478885695336,Poor
26,Female,Master,Employed,4596.78,2190.64,68206.45,No,0.0,0.0,0.0,412,1.24,0.4765596787316339,Poor
29,Female,Bachelor,Self-employed,3459.68,2472.4,115795.57,Yes,470170.18,7473.59,2.16,732,2.79,0.7146325671738427,Average
39,Male,Bachelor,Employed,5187.85,3840.72,395884.27,No,0.0,0.0,0.0,369,6.36,0.7403298090731227,Poor
60,Male,Master,Self-employed,7792.82,4258.89,528328.89,No,0.0,0.0,0.0,802,5.65,0.5465146121686374,Good
22,Male,High School,Employed,4439.57,1903.77,40788.2,No,0.0,0.0,0.0,748,0.77,0.4288185567521179,Average
68,Female,Bachelor,Employed,4668.35,3693.8,551088.37,Yes,391243.33,4230.94,0.91,546,9.84,0.7912431587177482,Poor
42,Female,Bachelor,Employed,3689.48,1666.59,257609.28,Yes,372844.57,5447.4,1.48,507,5.82,0.4517140626863406,Poor
34,Female,High School,Unemployed,1420.47,545.12,98985.35,No,0.0,0.0,0.0,568,5.81,0.3837603046878849,Poor
48,Male,PhD,Employed,4533.97,1568.49,232077.74,No,0.0,0.0,0.0,304,4.27,0.3459418566951259,Poor
37,Male,Master,Self-employed,7446.93,2539.93,378444.34,Yes,387012.48,11611.28,1.56,421,4.23,0.3410707499600506,Poor
57,Male,Bachelor,Unemployed,4998.17,1816.96,216729.87,No,0.0,0.0,0.0,427,3.61,0.3635250501683616,Poor
65,Male,Bachelor,Employed,1600.28,1324.39,107821.13,Yes,484368.63,4778.19,2.99,803,5.61,0.827598920188967,Poor
68,Male,Bachelor,Employed,3415.49,2113.42,278976.0,No,0.0,0.0,0.0,470,6.81,0.6187750513103538,Poor
40,Female,Bachelor,Unemployed,4005.62,2244.2,123537.19,No,0.0,0.0,0.0,756,2.57,0.5602628307228343,Good
27,Female,Bachelor,Employed,7157.57,5705.25,614735.8,No,0.0,0.0,0.0,751,7.16,0.7970931475347081,Average
58,Male,Master,Unemployed,3740.97,2880.47,122675.01,No,0.0,0.0,0.0,814,2.73,0.7699794438340858,Average
29,Female,Master,Employed,5159.71,2161.18,46459.18,No,0.0,0.0,0.0,368,0.75,0.4188568737390279,Poor
40,Male,High School,Employed,5308.21,3791.35,221122.65,No,0.0,0.0,0.0,324,3.47,0.714242654303428,Poor
69,Male,High School,Employed,5733.98,4592.74,670836.91,Yes,140666.43,7721.69,1.35,353,9.75,0.8009689604777136,Poor
28,Male,High School,Unemployed,2617.25,1174.42,220081.14,Yes,486926.41,21290.25,8.13,582,7.01,0.4487228961696437,Poor
29,Male,High School,Employed,6090.27,2653.21,598648.39,No,0.0,0.0,0.0,474,8.19,0.4356473522520347,Poor
54,Male,Bachelor,Self-employed,500.0,250.32,24037.6,No,0.0,0.0,0.0,760,4.01,0.50064,Good
38,Female,Master,Employed,3250.36,2406.38,137721.59,No,0.0,0.0,0.0,523,3.53,0.740342608203399,Poor
22,Female,Bachelor,Employed,5050.38,2302.45,537698.96,No,0.0,0.0,0.0,849,8.87,0.4558963879945667,Good
64,Female,High School,Employed,1724.39,928.06,34091.98,No,0.0,0.0,0.0,577,1.65,0.5381961157278805,Poor
21,Male,High School,Student,6481.76,3916.6,498983.66,No,0.0,0.0,0.0,587,6.42,0.6042494631087852,Poor
69,Male,Master,Self-employed,2594.5,2232.98,215508.54,No,0.0,0.0,0.0,640,6.92,0.8606590865291964,Poor
24,Male,Master,Employed,1189.5,822.25,111781.14,No,0.0,0.0,0.0,407,7.83,0.6912568306010929,Poor
43,Male,High School,Student,3928.42,1942.99,320426.56,No,0.0,0.0,0.0,615,6.8,0.4945983372449992,Average
55,Male,High School,Employed,6320.99,4369.96,196129.68,No,0.0,0.0,0.0,536,2.59,0.6913410715726492,Poor
37,Female,High School,Student,1462.39,1253.73,59428.92,No,0.0,0.0,0.0,500,3.39,0.8573157639207051,Poor
49,Female,Master,Employed,6886.58,2787.61,250373.5,No,0.0,0.0,0.0,377,3.03,0.4047887340305348,Poor
46,Female,Bachelor,Employed,500.0,300.08,4722.01,Yes,64615.35,3539.07,7.08,631,0.79,0.6001599999999999,Average
62,Male,Bachelor,Self-employed,815.71,654.62,60526.42,No,0.0,0.0,0.0,779,6.18,0.8025155999068296,Poor
33,Male,Master,Self-employed,5748.35,1780.53,504583.45,Yes,418794.24,3100.27,0.54,826,7.31,0.3097462750180486,Average
34,Female,PhD,Self-employed,1303.69,624.82,139592.04,Yes,178941.49,5525.19,4.24,489,8.92,0.4792703786943215,Poor
37,Female,Bachelor,Employed,5845.13,3100.41,469671.52,No,0.0,0.0,0.0,371,6.7,0.5304261838487766,Poor
37,Male,High School,Unemployed,6837.06,5634.91,816848.07,No,0.0,0.0,0.0,492,9.96,0.8241715006157617,Poor
64,Male,Bachelor,Unemployed,500.0,244.57,8512.67,No,0.0,0.0,0.0,774,1.42,0.4891399999999999,Good
29,Female,Bachelor,Unemployed,7522.38,5051.31,175819.27,Yes,154457.37,3460.58,0.46,342,1.95,0.6715042313735813,Poor
25,Male,Other,Employed,3999.37,2604.94,262019.85,Yes,416376.17,15222.72,3.81,738,5.46,0.651337585669743,Average
43,Male,PhD,Employed,1815.67,879.99,134541.48,No,0.0,0.0,0.0,531,6.18,0.484664063403592,Poor
69,Female,Bachelor,Self-employed,5669.5,2346.96,479449.81,No,0.0,0.0,0.0,720,7.05,0.4139624305494311,Average
41,Female,Other,Unemployed,6447.42,3465.89,586992.14,No,0.0,0.0,0.0,822,7.59,0.537562311746404,Good
58,Male,High School,Employed,1650.32,869.23,14143.19,Yes,83860.21,3149.54,1.91,572,0.71,0.5267039119685879,Poor
33,Male,PhD,Unemployed,7026.69,4036.59,339792.59,No,0.0,0.0,0.0,516,4.03,0.5744653599347631,Poor
24,Female,Other,Employed,6963.03,4603.15,489572.82,No,0.0,0.0,0.0,812,5.86,0.6610843267945132,Average
51,Male,Master,Self-employed,8330.11,6856.91,580986.98,Yes,148438.49,2810.75,0.34,582,5.81,0.8231475934891616,Poor
35,Male,Master,Employed,6381.1,4266.66,404633.3,Yes,293725.34,6014.91,0.94,577,5.28,0.668640203099779,Poor
19,Female,Master,Self-employed,5191.58,2563.91,615434.01,Yes,361310.97,7438.61,1.43,318,9.88,0.4938592875386683,Poor
35,Female,PhD,Self-employed,1965.19,765.41,185843.94,No,0.0,0.0,0.0,722,7.88,0.3894839684712419,Average
38,Male,Bachelor,Employed,7983.11,4219.64,61329.21,No,0.0,0.0,0.0,721,0.64,0.5285709454084937,Average
50,Female,High School,Employed,2335.88,1071.43,142538.62,Yes,413140.22,5950.11,2.55,802,5.09,0.4586836652567769,Average
38,Male,Other,Employed,6205.86,2550.01,51377.99,No,0.0,0.0,0.0,352,0.69,0.4109035653398563,Poor
27,Female,Bachelor,Self-employed,7870.64,3232.28,198596.09,Yes,193166.2,2948.23,0.37,446,2.1,0.4106756248538873,Poor
25,Male,High School,Employed,7391.45,6111.4,498740.99,No,0.0,0.0,0.0,626,5.62,0.826820177367093,Poor
58,Female,Bachelor,Employed,7794.58,3725.56,80828.85,Yes,398445.71,2780.54,0.36,470,0.86,0.4779680239345801,Poor
60,Male,PhD,Employed,2075.62,691.7,84146.06,No,0.0,0.0,0.0,436,3.38,0.333249824148929,Poor
45,Male,High School,Employed,5004.89,4407.71,332944.62,No,0.0,0.0,0.0,786,5.54,0.8806806942809932,Poor
30,Male,High School,Self-employed,5023.0,2938.73,556474.02,Yes,314244.96,6372.55,1.27,334,9.23,0.585054748158471,Poor
43,Female,Master,Employed,7870.31,5339.46,701042.58,No,0.0,0.0,0.0,739,7.42,0.6784307098449743,Average
35,Female,Bachelor,Self-employed,4869.54,3992.31,40332.15,No,0.0,0.0,0.0,426,0.69,0.8198536206705356,Poor
57,Female,Bachelor,Employed,4950.86,1661.04,378131.59,No,0.0,0.0,0.0,535,6.36,0.3355053465458527,Poor
43,Female,Other,Employed,6148.37,4429.5,437613.84,No,0.0,0.0,0.0,762,5.93,0.720434846959438,Average
38,Male,Bachelor,Employed,2165.3,739.43,215462.18,Yes,390326.11,10753.77,4.97,646,8.29,0.3414907864960975,Average
62,Male,High School,Employed,3203.72,1766.72,231938.93,No,0.0,0.0,0.0,836,6.03,0.5514589289950433,Good
67,Male,PhD,Employed,2776.16,872.74,196212.17,No,0.0,0.0,0.0,802,5.89,0.3143694887902715,Good
52,Male,High School,Self-employed,5158.84,4322.82,126493.53,Yes,61725.96,3358.24,0.65,520,2.04,0.8379441890037295,Poor
40,Male,Master,Student,500.0,248.23,10378.46,Yes,124181.66,6007.59,12.02,344,1.73,0.4964599999999999,Poor
23,Female,High School,Employed,2608.61,1409.14,254729.97,Yes,431876.47,4090.03,1.57,508,8.14,0.5401880695082822,Poor
69,Female,Master,Unemployed,2163.75,1708.6,7466.48,No,0.0,0.0,0.0,488,0.29,0.7896476025418833,Poor
25,Female,Bachelor,Employed,500.0,423.52,2993.16,No,0.0,0.0,0.0,786,0.5,0.84704,Poor
40,Male,Bachelor,Unemployed,1882.78,736.41,75749.34,Yes,336182.72,5726.99,3.04,674,3.35,0.3911290750910887,Average
52,Male,Master,Self-employed,5642.91,4442.36,559974.8,No,0.0,0.0,0.0,791,8.27,0.7872462966802589,Average
31,Male,Other,Employed,4091.23,3161.63,443922.49,Yes,125021.37,3047.59,0.74,572,9.04,0.7727822684131668,Poor
30,Female,Master,Employed,4662.97,3308.49,189298.31,No,0.0,0.0,0.0,451,3.38,0.7095241873741412,Poor
43,Male,Bachelor,Employed,4283.53,1298.27,231801.73,Yes,331494.56,7336.44,1.71,411,4.51,0.3030841385492806,Poor
24,Male,Master,Self-employed,6530.73,4460.56,246136.05,No,0.0,0.0,0.0,300,3.14,0.6830109344590881,Poor
33,Female,Bachelor,Employed,6973.33,4753.22,341226.13,No,0.0,0.0,0.0,682,4.08,0.6816284329007806,Average
52,Female,Other,Student,4946.1,3552.36,219222.83,No,0.0,0.0,0.0,323,3.69,0.718214350700552,Poor
40,Female,Bachelor,Employed,5874.65,2995.35,608993.15,Yes,125147.1,796.78,0.14,787,8.64,0.5098771841726741,Good
49,Other,PhD,Employed,1128.18,571.37,71121.15,No,0.0,0.0,0.0,776,5.25,0.5064528709957631,Good
42,Male,Other,Employed,1368.37,781.01,142937.16,No,0.0,0.0,0.0,639,8.7,0.5707593706380585,Average
39,Male,Master,Self-employed,3159.77,1035.26,353205.09,No,0.0,0.0,0.0,689,9.32,0.327637771103593,Average
56,Female,Bachelor,Employed,2634.44,876.85,67083.28,No,0.0,0.0,0.0,564,2.12,0.3328411351178998,Poor
53,Female,Bachelor,Unemployed,5189.56,3807.43,149162.2,No,0.0,0.0,0.0,431,2.4,0.7336710626719798,Poor
35,Male,Master,Self-employed,4736.32,3550.48,522129.53,Yes,27861.43,147.83,0.03,312,9.19,0.7496284034862509,Poor
30,Female,Master,Unemployed,4554.72,2687.01,539475.79,No,0.0,0.0,0.0,769,9.87,0.5899396669828222,Good
18,Female,Bachelor,Unemployed,3955.44,2455.52,408283.91,Yes,118142.46,3461.3,0.88,831,8.6,0.6207956636935461,Average
55,Other,Other,Employed,4470.78,2122.8,227055.27,Yes,488770.63,16213.18,3.63,842,4.23,0.4748164749775208,Average
34,Male,Master,Unemployed,1348.41,503.63,103324.49,Yes,11358.26,514.38,0.38,776,6.39,0.3734991582678859,Average
18,Female,Bachelor,Unemployed,4015.76,3058.67,450783.95,No,0.0,0.0,0.0,834,9.35,0.761666533856605,Average
24,Female,Master,Student,3348.78,2194.57,282875.2,Yes,252169.22,4556.04,1.36,639,7.04,0.6553341814033767,Average
64,Female,High School,Employed,3234.37,1317.87,154588.25,No,0.0,0.0,0.0,429,3.98,0.4074580211911438,Poor
50,Female,Master,Employed,3752.54,2538.97,90104.15,Yes,266023.64,6005.69,1.6,331,2.0,0.6766003826741354,Poor
60,Male,Bachelor,Employed,2059.75,1355.07,201750.06,Yes,213572.76,6832.38,3.32,355,8.16,0.657880810778007,Poor
49,Male,Master,Employed,3204.88,1870.08,147850.96,No,0.0,0.0,0.0,312,3.84,0.5835101470257856,Poor
40,Male,High School,Employed,1208.42,642.98,13018.31,Yes,272442.58,6270.76,5.19,429,0.9,0.5320832161003625,Poor
41,Male,PhD,Employed,5182.7,3777.24,154123.49,No,0.0,0.0,0.0,451,2.48,0.7288170258745441,Poor
62,Female,Master,Employed,4417.01,1629.63,7313.92,No,0.0,0.0,0.0,675,0.14,0.3689441500019244,Average
61,Male,Bachelor,Employed,3680.77,3031.39,42507.68,No,0.0,0.0,0.0,453,0.96,0.8235749585005311,Poor
63,Other,Bachelor,Employed,4211.72,2019.68,220635.01,Yes,217413.47,4648.18,1.1,607,4.37,0.4795380509625521,Average
24,Male,Bachelor,Employed,5649.33,3033.87,41184.17,No,0.0,0.0,0.0,763,0.61,0.5370318250128776,Good
25,Female,Bachelor,Self-employed,4594.17,1940.75,164834.44,No,0.0,0.0,0.0,600,2.99,0.4224375676128659,Average
20,Other,Master,Student,7242.45,6074.77,460445.0,No,0.0,0.0,0.0,581,5.3,0.8387727909754297,Poor
45,Male,High School,Employed,5505.36,4423.34,366758.62,Yes,469418.6,8994.86,1.63,621,5.55,0.8034606274612378,Poor
31,Female,Bachelor,Self-employed,1625.07,972.36,36394.8,Yes,408056.94,6245.29,3.84,370,1.87,0.5983496095552807,Poor
23,Male,Master,Employed,3342.11,1865.59,69721.0,No,0.0,0.0,0.0,592,1.74,0.5582072403361947,Poor
32,Male,Bachelor,Employed,4718.61,2327.41,319438.88,No,0.0,0.0,0.0,771,5.64,0.4932405941580253,Good
52,Male,Bachelor,Self-employed,621.09,206.01,54319.84,Yes,405974.43,37266.12,60.0,815,7.29,0.3316910592667729,Average
30,Female,Master,Unemployed,4386.64,3231.11,486063.08,No,0.0,0.0,0.0,691,9.23,0.736579705651706,Average
68,Female,High School,Employed,500.0,305.79,12334.82,No,0.0,0.0,0.0,307,2.06,0.61158,Poor
